length,vowels,subdomain,paths,https,num_letter_ratio_path,num_letter_ratio_domain,special_char,domain_length,sensitive_keywords,suspicious_tld,rand_numstring,hyphens,domain_age,status
22,0.13333333333333333,0,0,0,0.0,0.875,5,8,0,0,0,0,0,0
47,0.48,0,1,0,0.0,0.9090909090909091,10,11,0,0,0,1,0,0
106,0.48148148148148145,1,0,1,8.142857142857142,0.9,19,20,0,0,1,12,0,1
51,0.39285714285714285,1,1,0,13.0,0.8181818181818182,10,11,0,0,0,1,0,1
23,0.38461538461538464,0,0,0,0.0,0.875,5,16,0,0,0,1,0,0
33,0.35,0,0,1,0.0,0.9090909090909091,6,11,0,0,0,1,0,1
66,0.6111111111111112,1,0,1,0.875,0.8333333333333334,21,12,0,0,0,0,0,0
37,0.5,0,0,0,0.0,0.9473684210526315,7,19,0,0,0,0,0,0
100,0.6304347826086957,1,1,0,6.666666666666667,0.8461538461538461,16,13,0,0,0,5,0,1
31,0.3888888888888889,1,0,0,0.0,0.9130434782608695,6,23,0,0,0,0,0,1
77,0.3333333333333333,1,0,0,0.0,0.8888888888888888,13,18,2,0,0,2,0,0
91,0.5319148936170213,0,0,0,7.428571428571429,0.9411764705882353,12,17,0,0,1,5,0,1
49,0.3548387096774194,1,1,0,0.0,0.9166666666666666,7,24,0,0,0,0,0,1
24,0.38461538461538464,1,0,0,0.0,0.875,6,16,0,0,0,0,0,1
51,0.5,1,1,0,0.0,0.9047619047619048,9,21,0,0,0,0,0,0
73,0.52,1,1,0,0.0,0.6875,18,16,0,0,0,3,0,0
24,0.2,1,0,1,0.0,0.8666666666666667,6,15,0,0,0,0,0,1
46,0.5,1,1,0,0.0,0.9259259259259259,7,27,0,0,0,0,0,1
38,0.3181818181818182,1,0,1,0.0,0.8275862068965517,6,29,0,0,0,0,0,0
37,0.36363636363636365,1,0,0,0.0,0.9,7,20,0,0,0,0,0,0
42,0.4166666666666667,0,1,1,16.0,0.9285714285714286,7,14,0,0,0,0,0,0
37,0.4090909090909091,1,0,0,0.0,0.9090909090909091,6,22,0,0,0,0,0,1
36,0.5263157894736842,1,0,0,0.0,0.9,7,20,0,0,0,0,0,0
47,0.44,3,0,0,4.0,0.8275862068965517,8,29,0,0,0,0,0,0
46,0.6086956521739131,1,0,0,0.0,0.875,9,24,0,0,0,3,0,1
53,0.5172413793103449,2,0,1,0.0,0.8571428571428571,9,21,0,0,0,1,0,1
24,0.2857142857142857,1,0,1,0.0,0.8666666666666667,6,15,0,0,0,0,0,1
45,0.4074074074074074,1,1,0,0.0,0.9310344827586207,7,29,0,0,0,0,0,0
31,0.3888888888888889,0,0,0,0.0,0.9230769230769231,6,13,0,0,0,0,0,0
29,0.2777777777777778,1,0,0,0.0,0.9047619047619048,6,21,0,0,0,0,0,1
35,0.47368421052631576,1,0,1,0.0,0.8823529411764706,7,17,0,0,0,0,0,1
36,0.23809523809523808,2,0,1,0.0,0.8125,10,16,0,0,0,1,0,1
79,0.55,1,0,0,6.666666666666667,0.9,11,20,0,0,0,1,0,0
24,0.2857142857142857,1,0,1,0.0,0.8666666666666667,6,15,0,0,0,0,0,1
35,0.4,2,0,1,0.0,0.8846153846153846,7,26,0,0,0,0,0,1
24,0.42857142857142855,0,0,0,0.0,0.9411764705882353,4,17,0,0,0,0,0,1
106,0.4576271186440678,0,1,0,0.0,0.9411764705882353,20,17,0,0,0,4,0,0
46,0.32142857142857145,0,0,1,11.0,0.9545454545454546,8,22,0,0,0,1,0,0
26,0.35714285714285715,1,0,0,0.0,0.8333333333333334,6,18,0,0,0,0,0,0
34,0.3,0,0,0,15.0,0.875,7,8,0,0,0,1,0,0
66,0.45714285714285713,1,0,0,11.666666666666666,0.8571428571428571,12,14,0,0,0,4,0,1
24,0.13333333333333333,2,0,0,0.0,0.8125,7,16,0,0,0,0,0,1
39,0.2692307692307692,1,0,1,0.0,0.875,6,16,0,0,0,0,0,1
26,0.3333333333333333,1,0,1,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
52,0.6538461538461539,0,0,0,0.0,0.9375,9,16,0,0,0,0,0,0
25,0.26666666666666666,1,0,1,0.0,0.875,6,16,0,0,0,0,0,1
54,0.41935483870967744,1,1,0,0.0,0.9,10,20,0,0,0,1,0,1
117,0.4897959183673469,3,0,0,0.4166666666666667,0.9047619047619048,18,42,1,0,4,2,0,0
114,0.5172413793103449,5,0,0,0.2962962962962963,0.47058823529411764,13,68,1,0,4,1,0,0
242,0.5982905982905983,1,0,1,6.423076923076923,0.8823529411764706,29,17,2,0,1,3,0,0
31,0.47058823529411764,1,0,1,0.0,0.9090909090909091,6,22,0,0,0,0,0,1
30,0.375,1,0,1,0.0,0.8095238095238095,8,21,0,0,0,2,0,1
69,0.34146341463414637,3,0,0,5.2,0.8620689655172413,9,29,0,0,0,0,0,0
71,0.5263157894736842,3,1,0,0.0,0.8409090909090909,13,44,3,0,0,3,0,0
59,0.4074074074074074,3,0,0,0.0,0.5357142857142857,12,28,0,0,1,0,0,0
44,0.4166666666666667,1,0,0,0.0,0.7692307692307693,9,13,0,0,0,2,0,1
88,0.5918367346938775,0,1,0,0.0,0.9767441860465116,10,43,1,0,0,1,0,0
107,0.4918032786885246,1,0,1,0.0,0.8947368421052632,16,19,0,0,0,6,0,1
32,0.3888888888888889,1,0,0,0.0,0.875,7,24,0,0,0,1,0,1
49,0.48148148148148145,1,1,0,0.0,0.8888888888888888,9,18,0,0,0,0,0,0
159,0.47368421052631576,0,1,1,0.0,0.6666666666666666,35,6,0,0,1,1,0,0
101,0.5434782608695652,1,0,0,1.6,0.9459459459459459,10,37,1,0,1,0,0,0
31,0.23529411764705882,1,0,0,0.0,0.75,7,20,0,0,0,0,0,0
25,0.35714285714285715,1,0,1,0.0,0.875,6,16,0,0,0,0,0,1
62,0.3333333333333333,1,0,0,0.7894736842105263,0.8947368421052632,7,19,0,0,1,0,0,0
17,0.2,0,0,1,0.0,0.875,5,8,0,0,0,0,0,1
80,0.5142857142857142,1,0,0,0.0,0.875,20,16,0,0,0,2,0,1
25,0.42857142857142855,0,0,1,0.0,0.9375,5,16,0,0,0,0,0,0
65,0.5625,1,0,0,6.0,0.9166666666666666,11,24,0,0,0,1,0,1
52,0.3548387096774194,0,1,1,0.0,0.8888888888888888,10,9,0,0,0,1,0,0
83,0.45454545454545453,1,1,1,6.833333333333333,0.9,13,20,0,0,1,4,0,1
26,0.42857142857142855,1,0,0,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
128,0.47540983606557374,3,0,1,0.8888888888888888,0.9,19,50,1,0,2,3,0,0
40,0.45454545454545453,1,0,0,0.0,0.875,8,32,3,0,0,2,0,0
32,0.4444444444444444,1,0,0,0.0,0.9166666666666666,6,24,0,0,0,0,0,1
53,0.5,1,1,0,0.0,0.9,8,20,0,0,0,0,0,1
27,0.23529411764705882,1,0,1,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
122,0.20408163265306123,11,1,0,0.9444444444444444,0.5588235294117647,27,68,0,0,0,0,0,0
34,0.5882352941176471,1,0,0,0.0,0.8846153846153846,7,26,0,0,0,1,0,0
85,0.45652173913043476,1,1,1,0.0,0.9,15,30,0,0,0,2,0,0
76,0.3783783783783784,6,0,0,0.0,0.6911764705882353,14,68,1,0,0,3,0,0
48,0.4642857142857143,3,0,0,0.0,0.9024390243902439,7,41,0,0,0,0,0,0
27,0.5714285714285714,0,0,0,0.0,0.9473684210526315,5,19,0,0,0,0,0,0
85,0.5882352941176471,0,1,0,2.1578947368421053,0.9,12,10,0,0,1,2,0,0
110,0.32608695652173914,11,1,0,1.0,0.6133333333333333,21,75,0,0,0,0,0,0
29,0.375,1,0,0,0.0,0.8181818181818182,5,22,0,0,0,0,0,0
19,0.3,1,0,1,0.0,0.8,6,10,0,0,0,0,0,1
27,0.17647058823529413,2,0,0,0.0,0.8421052631578947,7,19,0,0,0,0,0,0
52,0.4482758620689655,1,0,1,11.5,0.875,8,16,0,0,0,0,0,0
25,0.23076923076923078,1,0,1,0.0,0.6875,6,16,0,0,0,0,0,1
126,0.4375,1,0,0,0.0,0.5573770491803278,15,61,0,0,1,6,0,0
48,0.2857142857142857,1,1,0,0.0,0.7272727272727273,11,11,0,0,0,1,0,1
60,0.5,1,1,0,0.0,0.8181818181818182,12,22,0,0,0,4,0,1
55,0.4666666666666667,2,0,0,0.0,0.8857142857142857,11,35,0,0,0,1,0,0
26,0.25,1,0,1,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
202,0.4567901234567901,0,1,0,0.0,0.9090909090909091,16,11,2,0,0,2,0,0
50,0.4642857142857143,3,1,0,0.0,0.8787878787878788,9,33,0,0,0,0,0,0
22,0.0,2,0,0,0.0,0.0,7,14,0,0,0,0,0,0
189,0.4095238095238095,1,0,1,0.0,0.8947368421052632,32,19,3,0,0,1,0,1
25,0.2857142857142857,1,0,0,0.0,0.8,6,15,0,0,0,0,0,0
64,0.34210526315789475,1,1,1,33.0,0.8125,11,16,0,0,0,0,0,0
34,0.8,1,0,0,0.0,0.8846153846153846,7,26,0,0,0,1,0,0
156,0.45454545454545453,1,0,0,2.96,0.8666666666666667,19,15,1,0,1,2,0,0
93,0.6818181818181818,1,0,0,0.0,0.9047619047619048,18,21,0,0,0,2,0,0
43,0.2692307692307692,1,0,1,0.0,0.8666666666666667,8,15,0,0,0,0,0,1
22,0.45454545454545453,1,0,0,0.0,0.8571428571428571,6,14,0,0,0,0,0,0
39,0.5238095238095238,0,0,0,0.0,0.9444444444444444,7,18,0,0,0,0,0,0
28,0.29411764705882354,1,0,0,0.0,0.9,6,20,0,0,0,0,0,1
100,0.4807692307692308,1,0,0,7.0,0.875,16,16,1,0,0,2,0,0
70,0.6111111111111112,0,1,1,0.0,0.9444444444444444,12,18,0,0,0,0,0,0
32,0.5294117647058824,1,0,1,0.0,0.9130434782608695,6,23,0,0,0,0,0,1
68,0.46153846153846156,0,0,1,0.0,0.9666666666666667,11,30,0,0,0,5,0,1
24,0.5833333333333334,1,0,0,0.0,0.8823529411764706,5,17,0,0,0,0,0,1
53,0.40625,1,1,0,0.0,0.9333333333333333,8,30,0,0,0,1,0,1
50,0.4482758620689655,1,0,0,0.0,0.8636363636363636,8,22,0,0,0,1,0,1
126,0.5882352941176471,3,0,1,0.4166666666666667,0.9,19,50,1,0,2,3,0,0
55,0.68,1,0,1,0.0,0.875,13,16,0,0,0,4,0,1
106,0.37735849056603776,1,0,0,2.6,0.8947368421052632,13,19,0,0,1,1,0,0
43,0.25925925925925924,3,1,1,0.0,0.84,9,25,0,0,0,0,0,0
113,0.4153846153846154,1,1,1,11.0,0.9130434782608695,12,23,0,0,0,1,0,0
40,0.4090909090909091,1,1,0,0.0,0.8823529411764706,9,17,0,0,0,0,0,1
48,0.5185185185185185,0,0,1,0.0,0.9523809523809523,7,21,1,0,0,0,0,0
45,0.38461538461538464,0,1,0,0.0,0.9090909090909091,9,11,0,0,0,2,0,1
38,0.4,0,0,0,4.333333333333333,0.9166666666666666,7,12,0,0,0,0,0,0
22,0.07692307692307693,0,0,0,0.0,0.7272727272727273,6,11,0,0,0,0,0,0
30,0.375,1,0,0,0.0,0.7,8,10,0,0,0,1,0,0
97,0.5294117647058824,1,0,1,20.0,0.8666666666666667,16,15,0,0,0,6,0,1
53,0.34375,1,1,1,0.0,0.8823529411764706,10,17,0,0,0,1,0,1
24,0.2857142857142857,1,0,1,0.0,0.8666666666666667,6,15,0,0,0,0,0,1
41,0.5714285714285714,1,0,1,0.0,0.875,8,16,1,0,0,0,0,0
25,0.1875,1,0,1,0.0,0.875,6,16,0,0,0,0,0,1
64,0.4411764705882353,1,0,0,7.25,0.8888888888888888,11,18,0,0,0,4,0,1
24,0.7272727272727273,0,0,0,0.0,0.8823529411764706,4,17,0,0,0,0,0,1
44,0.52,0,1,1,0.0,0.9615384615384616,6,26,0,0,0,0,0,0
34,0.35,1,1,1,0.0,0.8666666666666667,7,15,0,0,0,0,0,0
56,0.42424242424242425,1,0,0,0.0,0.9166666666666666,9,24,0,0,0,2,0,1
89,0.5882352941176471,7,0,0,0.0,0.6172839506172839,13,81,1,0,0,1,0,0
33,0.42105263157894735,1,0,0,0.0,0.92,6,25,0,0,0,0,0,0
60,0.4166666666666667,1,1,1,0.0,0.9230769230769231,9,26,0,0,0,1,0,1
46,0.22580645161290322,0,1,1,0.0,0.95,8,20,0,0,0,0,0,0
38,0.36363636363636365,1,1,1,0.0,0.8666666666666667,8,15,0,0,0,1,0,0
156,0.4657534246575342,3,0,0,0.0,0.8382352941176471,22,68,0,0,1,4,0,0
30,0.4117647058823529,1,0,1,0.0,0.9047619047619048,6,21,0,0,0,0,0,1
93,0.46511627906976744,1,0,0,2.35,0.8571428571428571,10,14,0,0,1,0,0,0
45,0.56,1,0,1,0.0,0.9444444444444444,6,36,0,0,0,0,0,0
60,0.43478260869565216,1,1,0,2.0,0.8421052631578947,14,19,0,0,1,1,0,1
91,0.43137254901960786,1,0,1,0.0,0.8333333333333334,17,12,0,0,0,2,0,1
29,0.35294117647058826,1,0,0,0.0,0.8636363636363636,5,22,0,0,0,0,0,0
61,0.5454545454545454,1,1,1,0.0,0.875,10,16,0,0,0,1,0,1
58,0.3,1,0,0,3.5714285714285716,0.8333333333333334,12,12,0,0,1,0,0,1
54,0.5517241379310345,1,0,1,0.0,0.8947368421052632,9,19,0,0,0,1,0,1
70,0.475,1,0,1,0.0,0.8823529411764706,11,17,0,0,0,3,0,1
31,0.35294117647058826,1,1,0,0.0,0.8235294117647058,8,17,0,0,0,1,0,0
57,0.3055555555555556,1,1,1,0.0,0.875,10,16,0,0,0,0,0,0
35,0.30434782608695654,0,0,0,0.0,0.9523809523809523,5,21,0,0,0,0,0,1
43,0.4782608695652174,1,0,1,0.0,0.8461538461538461,9,13,0,0,0,3,0,1
42,0.5555555555555556,1,1,0,2.4,0.8571428571428571,9,14,0,0,1,0,0,1
31,0.3888888888888889,1,0,0,0.0,0.9130434782608695,6,23,0,0,0,0,0,1
62,0.4166666666666667,1,1,1,0.0,0.8181818181818182,11,11,0,0,0,3,0,1
197,0.26436781609195403,0,1,0,0.0,0.9285714285714286,15,14,2,0,0,1,0,0
141,0.4032258064516129,1,0,1,2.1153846153846154,0.5625,9,48,0,0,1,0,0,0
61,0.53125,1,1,0,32.0,0.8666666666666667,11,15,0,0,0,2,0,1
56,0.45161290322580644,1,2,0,0.0,0.9090909090909091,11,22,1,0,0,1,0,0
27,0.29411764705882354,1,0,0,0.0,0.9,5,20,0,0,0,0,0,1
131,0.3717948717948718,1,0,1,24.0,0.8888888888888888,20,27,0,0,0,6,0,0
44,0.4782608695652174,2,1,0,8.0,0.88,9,25,0,0,0,0,0,0
115,0.4576271186440678,0,0,0,6.8,0.9333333333333333,19,15,1,0,0,10,0,1
98,0.3137254901960784,1,1,1,3.090909090909091,0.8461538461538461,20,13,0,0,0,2,0,0
38,0.4090909090909091,0,1,0,0.0,0.9230769230769231,7,13,0,0,0,0,0,0
135,0.4657534246575342,0,0,0,14.6,0.9230769230769231,23,13,1,0,0,4,0,0
81,0.5365853658536586,1,1,0,11.0,0.8823529411764706,14,17,0,0,0,4,0,1
26,0.3125,1,0,0,0.0,0.8947368421052632,5,19,0,0,0,0,0,1
32,0.3,1,0,1,0.0,0.9130434782608695,6,23,0,0,0,0,0,1
33,0.17647058823529413,1,0,1,1.5,0.6428571428571429,6,14,0,0,0,0,0,0
69,0.2857142857142857,1,0,1,0.48148148148148145,0.9,6,20,0,0,2,0,0,0
26,0.17647058823529413,1,0,1,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
32,0.5,2,0,0,0.0,0.8333333333333334,8,24,0,0,0,1,0,0
67,0.4,0,0,0,0.0,0.8888888888888888,11,9,0,0,0,3,0,1
28,0.29411764705882354,2,0,1,0.0,0.85,6,20,0,0,0,0,0,1
29,0.35294117647058826,1,0,0,0.0,0.9047619047619048,6,21,0,0,0,0,0,1
70,0.4634146341463415,1,0,0,0.0,0.8823529411764706,10,17,0,0,0,1,0,1
25,0.35714285714285715,1,0,1,0.0,0.875,6,16,0,0,0,0,0,1
27,0.16666666666666666,1,0,1,0.0,0.8888888888888888,6,18,0,0,0,0,0,1
39,0.43478260869565216,1,0,1,0.0,0.9333333333333333,6,30,0,0,0,0,0,0
22,0.23076923076923078,1,0,0,0.0,0.8571428571428571,6,14,0,0,0,0,0,1
14,0.1111111111111111,0,0,0,0.0,0.8571428571428571,4,7,0,0,0,0,0,1
69,0.4473684210526316,1,1,0,8.333333333333334,0.9285714285714286,11,28,0,0,0,2,0,1
37,0.36363636363636365,0,0,0,0.0,0.9411764705882353,7,17,0,0,0,1,0,0
41,0.375,1,0,0,0.0,0.9090909090909091,8,22,0,0,0,0,0,0
45,0.1111111111111111,1,0,1,2.3333333333333335,0.7857142857142857,7,14,0,0,0,0,0,0
1641,0.24975984630163303,1,1,1,0.0,0.9090909090909091,73,22,0,0,0,33,0,0
126,0.5087719298245614,3,0,0,0.7,0.9,18,50,1,0,2,3,0,0
126,0.5087719298245614,3,0,0,0.7,0.9,18,50,1,0,0,3,0,0
69,0.5,1,1,0,3.142857142857143,0.9259259259259259,11,27,0,0,1,2,0,1
32,0.3,0,0,1,0.0,0.9130434782608695,6,23,0,0,0,1,0,0
70,0.5,0,0,0,0.0,0.9655172413793104,10,29,1,0,0,0,0,0
35,0.45,1,0,0,0.0,0.92,6,25,0,0,0,0,0,1
75,0.391304347826087,1,1,1,0.0,0.8666666666666667,11,15,0,0,0,2,0,1
132,0.47435897435897434,1,1,1,0.0,0.875,12,16,0,0,0,2,0,0
33,0.3888888888888889,1,0,0,0.0,0.8333333333333334,8,18,0,0,0,1,0,1
35,0.47368421052631576,2,0,0,0.0,0.8888888888888888,7,27,0,0,0,0,0,1
117,0.3076923076923077,4,0,0,0.0,0.8076923076923077,10,78,0,0,0,0,0,0
76,0.5454545454545454,3,0,0,0.13333333333333333,0.9,10,50,1,0,1,1,0,0
52,0.5925925925925926,1,1,0,0.0,0.9,9,20,0,0,0,0,0,0
54,0.3225806451612903,1,1,0,0.0,0.8235294117647058,13,17,0,0,0,2,0,0
66,0.53125,0,0,1,4.285714285714286,0.9333333333333333,10,15,0,0,1,3,0,0
19,0.18181818181818182,1,0,0,0.0,0.8181818181818182,6,11,0,0,0,0,0,1
29,0.4375,1,0,0,0.0,0.9047619047619048,6,21,0,0,0,0,0,1
19,0.125,1,0,0,0.0,0.45454545454545453,6,11,0,0,0,0,0,0
54,0.5,1,0,1,0.0,0.8571428571428571,9,14,0,0,0,2,0,1
86,0.5625,2,0,0,0.45454545454545453,0.8181818181818182,12,22,0,0,1,1,0,0
25,0.35714285714285715,1,0,0,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
49,0.6,1,1,0,0.0,0.8823529411764706,9,17,0,0,0,1,0,1
59,0.29411764705882354,1,1,0,7.0,0.8571428571428571,11,14,0,0,0,4,0,1
31,0.25,1,0,1,0.0,0.9090909090909091,6,22,0,0,0,0,0,1
70,0.40476190476190477,1,1,0,0.0,0.8787878787878788,11,33,0,0,0,4,0,1
42,0.47368421052631576,1,0,0,0.0,0.7058823529411765,8,34,0,0,0,2,0,0
127,0.46551724137931033,3,0,1,0.5454545454545454,0.9,18,50,1,0,4,3,0,0
51,0.6153846153846154,2,0,0,0.0,0.8846153846153846,9,26,0,0,0,0,0,0
33,0.4444444444444444,1,0,1,0.0,0.8666666666666667,7,15,0,0,0,0,0,1
32,0.5,2,0,0,0.0,0.8333333333333334,8,24,0,0,0,1,0,0
35,0.6111111111111112,1,0,0,0.0,0.9259259259259259,6,27,0,0,0,0,0,0
68,0.325,1,0,1,5.833333333333333,0.8666666666666667,9,15,0,0,0,1,0,0
22,0.23076923076923078,1,0,1,0.0,0.8461538461538461,6,13,0,0,0,0,0,1
42,0.45454545454545453,1,0,1,0.0,0.8181818181818182,7,33,0,0,0,1,0,0
28,0.26666666666666666,0,0,1,0.0,0.7368421052631579,6,19,0,0,0,0,0,1
92,0.4772727272727273,1,1,1,0.0,0.8823529411764706,14,17,0,0,0,0,0,0
81,0.5609756097560976,2,1,0,0.0,0.875,13,24,0,0,0,0,0,1
49,0.4642857142857143,1,0,1,0.0,0.8947368421052632,8,19,0,0,0,2,0,1
33,0.42105263157894735,1,0,1,0.0,0.9166666666666666,6,24,0,0,0,0,0,0
24,0.2,1,0,0,0.0,0.875,6,16,0,0,0,0,0,1
72,0.4146341463414634,1,0,1,0.0,0.84375,14,32,0,0,0,8,0,1
27,0.5,1,0,0,0.0,0.8947368421052632,6,19,0,0,0,0,0,1
34,0.47058823529411764,1,0,1,0.0,0.8421052631578947,9,19,0,0,0,1,0,1
44,0.7,1,1,0,0.0,0.8235294117647058,10,17,1,0,0,1,0,0
56,0.4444444444444444,3,1,0,0.0,0.6923076923076923,11,39,0,0,1,2,0,0
17,0.2,0,0,1,0.0,0.875,5,8,0,0,0,0,0,1
60,0.42857142857142855,1,0,0,0.0,0.9230769230769231,10,26,0,0,0,2,0,1
35,0.38095238095238093,1,0,0,0.0,0.9259259259259259,6,27,0,0,0,0,0,1
48,0.2692307692307692,4,0,0,0.0,0.76,13,25,0,0,0,2,0,0
31,0.3888888888888889,1,0,1,0.0,0.9090909090909091,6,22,0,0,0,0,0,1
611,0.22170900692840648,1,0,1,0.0,0.8571428571428571,11,21,0,0,0,1,0,0
41,0.42857142857142855,2,0,1,7.0,0.8181818181818182,10,22,0,0,0,1,0,0
77,0.5757575757575758,0,0,1,0.0,0.9545454545454546,11,22,0,0,1,0,0,0
35,0.5263157894736842,1,0,1,0.0,0.9230769230769231,6,26,0,0,0,0,0,1
174,0.4175824175824176,1,0,1,10.0,0.7674418604651163,26,43,0,0,0,7,0,0
66,0.696969696969697,1,0,0,0.0,0.9310344827586207,10,29,0,0,0,1,0,1
59,0.6,2,1,1,0.0,0.8709677419354839,11,31,0,0,0,1,0,0
69,0.4,3,0,0,0.0,0.8524590163934426,8,61,0,0,0,0,0,0
30,0.2777777777777778,1,0,1,0.0,0.8571428571428571,6,21,0,0,0,0,0,1
108,0.5344827586206896,1,1,0,0.0,0.92,15,25,0,0,0,1,0,0
45,0.5416666666666666,1,0,1,0.0,0.875,8,16,0,0,0,1,0,1
60,0.4,1,1,0,0.0,0.8695652173913043,11,23,0,0,0,4,0,1
36,0.2727272727272727,0,1,0,0.0,0.8888888888888888,8,9,0,0,0,0,0,0
85,0.5945945945945946,0,0,0,5.111111111111111,0.9,17,10,0,0,0,8,0,1
73,0.4358974358974359,3,1,0,0.0,0.7435897435897436,13,39,0,0,0,2,0,0
53,0.3548387096774194,0,1,0,0.0,0.8888888888888888,11,9,0,0,0,0,0,0
31,0.4444444444444444,1,0,0,0.0,0.9166666666666666,5,24,0,0,0,0,0,0
35,0.5,1,0,0,0.0,0.875,8,16,0,0,0,0,0,1
125,0.6,3,0,0,0.8888888888888888,0.9,19,50,1,0,2,3,0,0
35,0.4,1,0,0,0.0,0.8888888888888888,7,18,0,0,0,0,0,0
78,0.4827586206896552,1,0,0,0.6666666666666666,0.7352941176470589,10,34,2,0,1,3,0,0
29,0.4666666666666667,1,0,1,0.0,0.8823529411764706,7,17,0,0,0,0,0,0
22,0.36363636363636365,2,0,0,0.0,0.7857142857142857,7,14,0,0,0,0,0,1
32,0.29411764705882354,1,0,1,0.0,0.8947368421052632,10,19,0,0,0,2,0,1
66,0.375,1,1,0,2.9,0.8461538461538461,12,13,1,0,1,1,0,0
35,0.3157894736842105,1,0,0,0.0,0.6,6,15,0,0,0,0,0,0
40,0.6842105263157895,0,0,0,0.0,0.9090909090909091,8,11,0,0,0,2,0,1
36,0.34782608695652173,1,0,0,0.0,0.9310344827586207,5,29,0,0,0,0,0,0
342,0.41739130434782606,2,1,1,1.0,0.8421052631578947,37,19,0,0,8,6,0,0
32,0.47058823529411764,0,1,0,0.0,0.8888888888888888,7,9,0,0,0,0,0,0
35,0.38095238095238093,1,0,1,0.0,0.9230769230769231,6,26,0,0,0,0,0,0
24,0.2857142857142857,1,0,1,0.0,0.8666666666666667,6,15,0,0,0,0,0,1
51,0.5,1,0,1,0.0,0.875,9,16,0,0,0,2,0,1
62,0.5757575757575758,1,0,0,0.0,0.9024390243902439,10,41,3,0,0,2,0,0
52,0.2727272727272727,1,1,0,0.0,0.8125,10,16,1,0,0,3,0,1
70,0.5882352941176471,0,0,0,0.0,0.8461538461538461,16,13,0,0,0,3,0,0
45,0.46153846153846156,1,0,1,0.0,0.9259259259259259,7,27,0,0,0,1,0,1
72,0.36363636363636365,0,0,0,0.0,0.9523809523809523,12,21,0,0,0,1,0,0
129,0.5818181818181818,4,0,0,0.7,0.8888888888888888,20,54,1,0,2,3,0,0
58,0.45454545454545453,1,0,1,0.0,0.8823529411764706,10,17,0,0,0,2,0,1
55,0.5714285714285714,1,0,0,8.0,0.8571428571428571,8,28,0,0,0,1,0,0
93,0.5365853658536586,1,0,0,2.35,0.8571428571428571,10,14,0,0,1,0,0,0
30,0.2777777777777778,2,0,1,0.0,0.8571428571428571,7,21,0,0,0,0,0,1
32,0.3,1,0,1,0.0,0.9130434782608695,6,23,0,0,0,0,0,1
18,0.4444444444444444,0,0,1,0.0,0.8888888888888888,5,9,0,0,0,0,0,1
43,0.48,1,0,0,0.0,0.9166666666666666,5,36,0,0,0,0,0,0
39,0.42857142857142855,1,0,1,4.5,0.8888888888888888,7,18,0,0,0,0,0,1
36,0.42105263157894735,3,0,1,0.0,0.8333333333333334,9,24,0,0,0,0,0,0
60,0.4,2,0,1,0.0,0.8571428571428571,11,21,0,0,0,1,0,0
83,0.37037037037037035,0,0,0,0.5294117647058824,0.9375,12,16,0,0,2,4,0,0
22,0.23076923076923078,1,0,0,0.0,0.8571428571428571,6,14,0,0,0,0,0,0
218,0.36046511627906974,1,1,0,0.0,0.75,20,12,2,0,4,2,0,0
27,0.42857142857142855,1,0,1,0.0,0.8333333333333334,7,18,0,0,0,1,0,0
126,0.5166666666666667,3,0,0,1.125,0.9,18,50,1,0,0,3,0,0
34,0.42105263157894735,1,0,0,0.0,0.8846153846153846,7,26,0,0,0,1,0,1
43,0.2222222222222222,1,1,0,0.7272727272727273,0.8333333333333334,10,12,0,0,0,0,0,1
36,0.4,1,0,0,0.0,0.8571428571428571,6,28,0,0,0,0,0,0
57,0.46875,1,2,1,0.0,0.8888888888888888,10,18,2,0,0,0,0,0
47,0.35714285714285715,0,1,0,0.0,0.9285714285714286,9,14,0,0,0,1,0,1
26,0.25,1,0,1,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
33,0.23809523809523808,1,0,0,0.0,0.9090909090909091,7,22,0,0,0,0,0,1
26,0.3333333333333333,1,0,1,0.0,0.8823529411764706,6,17,0,0,0,0,0,1
24,0.2857142857142857,1,0,0,0.0,0.875,6,16,0,0,0,0,0,1
81,0.5365853658536586,1,2,0,17.0,0.6666666666666666,13,12,0,0,0,2,0,0
42,0.34615384615384615,2,0,0,0.0,0.9117647058823529,7,34,0,0,0,0,0,0
83,0.5588235294117647,2,0,0,0.0,0.8571428571428571,18,21,0,0,0,0,0,1
107,0.4576271186440678,0,1,0,0.0,0.9411764705882353,21,17,0,0,0,4,0,0
57,0.4375,1,1,0,0.0,0.8947368421052632,11,19,0,0,0,2,0,1
159,0.4782608695652174,1,2,1,4.3,0.8461538461538461,37,13,0,0,0,0,0,1
66,0.35714285714285715,4,1,0,0.0,0.4634146341463415,11,41,0,0,1,0,0,0
22,0.23076923076923078,1,0,0,0.0,0.8571428571428571,6,14,0,0,0,0,0,1
29,0.21052631578947367,1,0,1,0.0,0.9,6,20,0,0,0,0,0,1
123,0.5373134328358209,0,1,0,0.0,0.9411764705882353,20,17,0,0,0,1,0,0
37,0.36363636363636365,0,0,0,0.0,0.9375,7,16,0,0,0,0,0,0
